Function,cyclomatic_complexity
"public class Getmove {

    public int getmove(int Place1,int Place2) { 
		if ((Place1 - Place2) == 0) {
            return 0;
}",4
"public class Tosrgb {

    public double tosrgb(double v) {
		double a=0.055;
		if(v<0.0031308)
			return 12.92*v;
		else
			return (1+a)*Math.pow(v,1/2.4)-a;
}",2
"public class Toxyz {

    public double toxyz(double v) {
		double a=0.055;
		if(v<0.04045)
			return v/12.92;
		else
			return Math.pow((v+a)/a,2.4);
}",2
"public class Calcmidcoordinate {

    public double calcmidcoordinate(int w) {
		return (w-1)/2.0;
}",1
"public class W2sz {

    public double w2sz(double z) {
		return z;
}",1
"public class S2wz {

    public double s2wz(double sz) {
		return sz;
}",1
"public class Povxaxis {

    public double povxaxis(double in) {
		if(in==0.125 || in==0.875 || in==1) return -1;
		else if(in==0.375 || in==0.25 || in==0.625) return 1;
		return 0;
}",7
"public class Povyaxis {

    public double povyaxis(double in) {
		if(in==0.125 || in==0.25 || in==0.375) return -1;
		else if(in==0.625 || in==0.75 || in==0.825) return 1;
		return 0;
}",7
"public class Scalescreendistx {

    public double scalescreendistx(double x) {
			return x;
}",1
"public class Suitablepower2 {

    public int suitablepower2(int s) {
//		return 128;
		if(s>380) return 512;
		else if(s>192) return 256;
		else if(s>96) return 128;
		else if(s>48) return 64;
		else if(s>24) return 32;
		else if(s>12) return 16;
		else if(s>6) return 8;
		else return 4;
}",8
"public class Suitablepower2 {

    public int suitablepower2(int s) {
		//An option to restrict max texture size would be good
//		if(true)return 256;
		
		if(s>380) return 512;
		else if(s>192) return 256;
		else if(s>96) return 128;
		else if(s>48) return 64;
		else if(s>24) return 32;
		else if(s>12) return 16;
		else if(s>6) return 8;
		else return 4;
}",8
"public class Ceilpower2 {

    public int ceilpower2(int s) {
		if(s>1024)
			{
			double log2=Math.log(2);
			double x=Math.ceil(Math.log(s)/log2);
			int v=(int)Math.exp(Math.log(2)*x);
			System.out.println(""ceilpow2 ""+s+"" => ""+v);
			return v;
}",10
"public class Isinsidetriangle {

    private static boolean isinsidetriangle(double Ax, double Ay,
      double Bx, double By,
      double Cx, double Cy,
      double Px, double Py)

		{
		double ax, ay, bx, by, cx, cy, apx, apy, bpx, bpy, cpx, cpy;
		double cCROSSap, bCROSScp, aCROSSbp;
		
		ax = Cx - Bx;  ay = Cy - By;
		bx = Ax - Cx;  by = Ay - Cy;
		cx = Bx - Ax;  cy = By - Ay;
		apx= Px - Ax;  apy= Py - Ay;
		bpx= Px - Bx;  bpy= Py - By;
		cpx= Px - Cx;  cpy= Py - Cy;
		
		aCROSSbp = ax*bpy - ay*bpx;
		cCROSSap = cx*apy - cy*apx;
		bCROSScp = bx*cpy - by*cpx;
		
		return ((aCROSSbp >= 0.0f) && (bCROSScp >= 0.0f) && (cCROSSap >= 0.0f));
}",3
"public class Triangleareausingsides {

    public double triangleareausingsides(double a, double b, double c) {
		double s=(a+b+c)/2;
		return Math.sqrt(s*(s-a)*(s-b)*(s-c));
}",1
"public class Interpolatelinear {

    public double interpolatelinear(double x1, double y1, double x2, double y2, double x) {
		double s=(x-x1)/(x2-x1);
		return s*y2+(1.0-s)*y1;
}",1
"public class Unbiasedvariance {

    public double unbiasedvariance(double sum, double sum2, int n) {
		int n1=n-1;
		return sum2/n1 - sum*sum/(n1*n);
}",1
"public class Biasedvariance {

    public double biasedvariance(double sumx, double sumxx, double n) {
		return (sumxx - sumx*sumx/n)/n;
//		return sum2/n - sum*sum/(n*n);
}",1
"public class Biasedcovariance {

    public double biasedcovariance(double sumx, double sumy, double sumxy, double n) {
//		return (sumxy - 2*sumx*sumy/n + sumx*sumy/n)/n;
		return (sumxy - sumx*sumy/n)/n;
}",1
"public class Toint {

    public int toint(boolean b) {
		if(b)
			return 1;
		else
			return 0;
}",2
"public class Ratioabove1 {

    public double ratioabove1(double a, double b) {
		if(a<b)
			return b/a;
		else
			return a/b;
}",2
"public class Clamp {

    public double clamp(double value, double min, double max) {
		if(value<min)
			return min;
		else if(value>max)
			return max;
		else
			return value;
}",3
"public class Maxallint {

    public int maxallint(int... v) {
		int r=v[0];
		for(int i=1;i<v.length;i++)
			if(v[i]>r)
				r=v[i];
		return r;
}",3
"public class Minallint {

    public int minallint(int... v) {
		int r=v[0];
		for(int i=1;i<v.length;i++)
			if(v[i]<r)
				r=v[i];
		return r;
}",3
"public class Maxall {

    public double maxall(double... v) {
		double r=v[0];
		for(int i=1;i<v.length;i++)
			if(v[i]>r)
				r=v[i];
		return r;
}",3
"public class Minall {

    public double minall(double... v) {
		double r=v[0];
		for(int i=1;i<v.length;i++)
			if(v[i]<r)
				r=v[i];
		return r;
}",3
"public class Getneighbor {

    public int getneighbor(int pixel, int neigh, int w) {
		switch (neigh)
			{
			case 0:
				return pixel-w;
			case 1:
				return pixel-w+1;
			case 2:
				return pixel+1;
			case 3:
				return pixel+w+1;
			case 4:
				return pixel+w;
			case 5:
				return pixel+w-1;
			case 6:
				return pixel-1;
			case 7:
				return pixel-w-1;
			default:
				return -1;
}",2
"public class Iscircularneighbor {

    public boolean iscircularneighbor(int neighbor, int position, int w) {
		int diff = neighbor-position;
		int[] neigh =
			{ w, -w, 1, -1, w-1, w+1, -w-1, -w+1
}",3
"public class Calcnewnrreadsize {

    public int calcnewnrreadsize(int nrRead, int totalNrNread) {
		if (totalNrNread < 0) {
			return totalNrNread;
}",3
"public class Lookforselectableposition {

    public int lookForSelectablePosition(int position, boolean lookDown) {
        return position;
}",1
"public class Dehexchar {

    public int dehexchar(char c) {
        if (c >= '0' && c <= '9') {
            return c - '0';
}",7
"public class Rehash {

    public int rehash(int h) {
        // Spread bits to regularize both segment and index locations,
        // using variant of single-word Wang/Jenkins hash.
        h += (h << 15) ^ 0xffffcd7d;
        h ^= (h >>> 10);
        h += (h << 3);
        h ^= (h >>> 6);
        h += (h << 2) + (h << 14);
        return h ^ (h >>> 16);
}",1
"public class Rehash {

    public int rehash(int h) {
        // Spread bits to regularize both segment and index locations,
        // using variant of single-word Wang/Jenkins hash.
        h += (h << 15) ^ 0xffffcd7d;
        h ^= (h >>> 10);
        h += (h << 3);
        h ^= (h >>> 6);
        h += (h << 2) + (h << 14);
        return h ^ (h >>> 16);
}",1
"public class Toascii {

    public byte toAscii(byte b) {
    b &= 0x7f;
    if (b >= 0 && b < 32)
      return ' ';
    if (b == 127)
      return ' ';
    if (b == '\n')
      return ' ';
    return b;
}",5
"public class Iscelleditable {

    public boolean iscelleditable(int row, int col) {
            return false;
}",1
"public class Get2fold {

    public int get2fold(int fold) {
        int ret = 2;
        while (ret < fold) {
            ret *= 2;
}",2
"public class Linterpolelin {

    public double linterpolelin(double a,double b,double x) {
		return  a*(1-x) + b*x;
}",1
"public class Linterpolecos {

    public double linterpolecos(double a,double b,double x) {
		
		double ft = x * 3.1415927;
		double f = (1 - Math.cos(ft)) * .5;
		return  a*(1-f) + b*f;
}",1
"public class Powof2 {

    public float powof2(float number) {
        return number * number;
}",1
"public class Rehash {

    public int rehash(int h) {
        // Spread bits to regularize both segment and index locations,
        // using variant of single-word Wang/Jenkins hash.
        h += (h << 15) ^ 0xffffcd7d;
        h ^= (h >>> 10);
        h += (h << 3);
        h ^= (h >>> 6);
        h += (h << 2) + (h << 14);
        return h ^ (h >>> 16);
}",1
"public class Executekeyshortcut {

    protected boolean executekeyshortcut(boolean ctrlKey, boolean altKey,
		      boolean shiftKey, boolean metaKey, int keyCode){
		return true;
}",1
"public class Contains {

    public boolean contains(int attribute, int value) {
		return (attribute & value) > 0 ? true : false;
}",1
"public class Containattributes {

    public boolean containattributes(int typeNewHome) {
		
		return false;
}",1
"public class Isseen {

    public boolean isseen(int article) {
        return false;
}",1
"public class Isseen {

    public boolean isseen(int article) {
        return false;
}",1
"public class Int2char {

    public char int2char(int n) {
        if (n == 0) {
            return '*';
}",4
"public class Getfromchar {

    public byte getfromchar(char c) {
  if (c <= '9') {
      return (byte) (c - '0');
}",3
"public class Counttf {

    public double counttf(double frequency, double sumFrequency) {
        return frequency/sumFrequency;
}",1
"public class Countidf {

    public double countidf(double numOfReviews, double numOfReviewsContainsTU) {
        return Math.log(numOfReviews/numOfReviewsContainsTU);
}",1
"public class Isrussianletter {

    public boolean isrussianletter(char letter) {
        if ((letter >= 0x0410) && (letter <= 0x044F)) {
            return true;
}",3
"public class Isrussianletter {

    public boolean isrussianletter(char letter) {
        if ((letter >= 0x0410) && (letter <= 0x044F)) {
            return true;
}",3
"public class Isrussianletter {

    public boolean isrussianletter(char letter) {
        if ((letter >= 0x0410) && (letter <= 0x044F)) {
            return true;
}",3
"public class Haslogicallog {

    public boolean haslogicallog( long version ) {
        throw new UnsupportedOperationException( getClass().getName() );
}",1
"public class Deletelogicallog {

    public boolean deletelogicallog( long version ) {
        throw new UnsupportedOperationException( getClass().getName() );
}",1
"public class Iscontinuationchar {

    public boolean iscontinuationchar(byte b) {
        return -128 <= b && b <= -65;
}",2
"public class Istwobytessequence {

    public boolean istwobytessequence(byte b) {
        return -64 <= b && b <= -33;
}",2
"public class Isthreebytessequence {

    public boolean isthreebytessequence(byte b) {
        return -32 <= b && b <= -17;
}",2
"public class Isfourbytessequence {

    public boolean isfourbytessequence(byte b) {
        return -16 <= b && b <= -9;
}",2
"public class Isfivebytessequence {

    public boolean isfivebytessequence(byte b) {
        return -8 <= b && b <= -5;
}",2
"public class Issixbytessequence {

    public boolean issixbytessequence(byte b) {
        return -4 <= b && b <= -3;
}",2
"public class Isrelevant {

    public boolean isrelevant( int actual, int limit ) {
        return actual <= limit;
}",1
"public class Normaliseindex {

    public int normaliseindex(int i, int size) {
        int temp = i;
        if (i < 0) {
            i += size;
}",3
"public class Caselesscompare {

    public boolean caselesscompare(char a, char b) {
        return Character.toLowerCase(a) == Character.toLowerCase(b);
}",1
"public class Isdigit {

    public boolean isdigit( char c ) {
        return c >= '0' && c <= '9';
}",2
"public class Isoctaldigit {

    public boolean isoctaldigit( char c ) {
        return c >= '0' && c <= '7';
}",2
"public class Isnumerictypespecifier {

    public boolean isnumerictypespecifier( char c, boolean isDecimal ) {
        if( isDecimal )
        {
            switch( c )
            {
                case 'G':
                case 'g':
                case 'D':
                case 'd':
                case 'F':
                case 'f':
                    return true;
}",4
